Human_ID	Mouse_ID	Mouse_name	Human_name
ENSG00000143228	ENSMUSG00000026683	Nuf2	NUF2
ENSG00000185630	ENSMUSG00000052534	Pbx1	PBX1
ENSG00000162761	ENSMUSG00000026686	Lmx1a	LMX1A
ENSG00000143171	ENSMUSG00000015843	Rxrg	RXRG
ENSG00000162763	ENSMUSG00000040485	Lrrc52	LRRC52
ENSG00000143198	ENSMUSG00000026688	Mgst3	MGST3
ENSG00000143183	ENSMUSG00000052428	Tmco1	TMCO1
ENSG00000143179	ENSMUSG00000026558	Uck2	UCK2
ENSG00000188859	ENSMUSG00000060568	Fam78b	FAM78B
ENSG00000143157	ENSMUSG00000040596	Pogk	POGK
ENSG00000152382	ENSMUSG00000026563	Tada1	TADA1
ENSG00000143195	ENSMUSG00000040612	Ildr2	ILDR2
ENSG00000143194	ENSMUSG00000040629	Mael	MAEL
ENSG00000143167	ENSMUSG00000000544	Gpa33	GPA33
ENSG00000198842	ENSMUSG00000026564	Dusp27	DUSP27
ENSG00000143190	ENSMUSG00000026565	Pou2f1	POU2F1
ENSG00000198821	ENSMUSG00000005763	Cd247	CD247
ENSG00000143162	ENSMUSG00000040713	Creg1	CREG1
ENSG00000198771	ENSMUSG00000040723	Rcsd1	RCSD1
ENSG00000197965	ENSMUSG00000026566	Mpzl1	MPZL1
ENSG00000143199	ENSMUSG00000026567	Adcy10	ADCY10
ENSG00000143158	ENSMUSG00000026568	Mpc2	MPC2
ENSG00000143164	ENSMUSG00000026571	Dcaf6	DCAF6
ENSG00000143147	ENSMUSG00000040836	Gpr161	GPR161
ENSG00000143155	ENSMUSG00000040843	Tiprl	TIPRL
ENSG00000213064	ENSMUSG00000040848	Sft2d2	SFT2D2
ENSG00000143178	ENSMUSG00000026572	Tbx19	TBX19
ENSG00000143185	ENSMUSG00000026573	Xcl1	XCL2
ENSG00000143184	ENSMUSG00000026573	Xcl1	XCL1
ENSG00000143196	ENSMUSG00000026574	Dpt	DPT
ENSG00000143153	ENSMUSG00000026576	Atp1b1	ATP1B1
ENSG00000143156	ENSMUSG00000026575	Nme7	NME7
ENSG00000117475	ENSMUSG00000026577	Blzf1	BLZF1
ENSG00000117477	ENSMUSG00000026578	Ccdc181	CCDC181
ENSG00000117479	ENSMUSG00000040918	Slc19a2	SLC19A2
ENSG00000198734	ENSMUSG00000026579	F5	F5
ENSG00000174175	ENSMUSG00000026580	Selp	SELP
ENSG00000000460	ENSMUSG00000041406	BC055324	C1orf112
ENSG00000188404	ENSMUSG00000026581	Sell	SELL
ENSG00000007908	ENSMUSG00000026582	Sele	SELE
ENSG00000171806	ENSMUSG00000041396	Mettl18	METTL18
ENSG00000000457	ENSMUSG00000026584	Scyl3	SCYL3
ENSG00000075945	ENSMUSG00000026585	Kifap3	KIFAP3
ENSG00000203740	ENSMUSG00000040113	Mettl11b	METTL11B
ENSG00000120370	ENSMUSG00000040124	Gorab	GORAB
ENSG00000116132	ENSMUSG00000026586	Prrx1	PRRX1
ENSG00000117501	ENSMUSG00000071890	Mroh9	MROH9
ENSG00000007933	ENSMUSG00000026691	Fmo3	FMO3
ENSG00000094963	ENSMUSG00000040170	Fmo2	FMO2
ENSG00000010932	ENSMUSG00000040181	Fmo1	FMO1
ENSG00000076258	ENSMUSG00000026692	Fmo4	FMO4
ENSG00000117523	ENSMUSG00000040225	Prrc2c	PRRC2C
ENSG00000034971	ENSMUSG00000026697	Myoc	MYOC
ENSG00000117533	ENSMUSG00000026696	Vamp4	VAMP4
ENSG00000010165	ENSMUSG00000026694	Eef1aknmt	EEF1AKNMT
ENSG00000197959	ENSMUSG00000040265	Dnm3	DNM3
ENSG00000283844	ENSMUSG00000065516	Mir214	MIR214
ENSG00000208024	ENSMUSG00000070126	Mir199a-2	MIR199A2
ENSG00000206684	ENSMUSG00000089071	Gm24499	RNU6-157P
ENSG00000135845	ENSMUSG00000026698	Pigc	PIGC
ENSG00000180999	ENSMUSG00000086277	4930558K02Rik	C1orf105
ENSG00000094975	ENSMUSG00000040297	Suco	SUCO
ENSG00000117560	ENSMUSG00000000817	Fasl	FASLG
ENSG00000120337	ENSMUSG00000066755	Tnfsf18	TNFSF18
ENSG00000117586	ENSMUSG00000026700	Tnfsf4	TNFSF4
ENSG00000117592	ENSMUSG00000050114	Prdx6b	PRDX6
ENSG00000117592	ENSMUSG00000026701	Prdx6	PRDX6
ENSG00000285777	ENSMUSG00000044835	Ankrd45	AL139142.2
ENSG00000183831	ENSMUSG00000044835	Ankrd45	ANKRD45
ENSG00000232113	ENSMUSG00000049160	Tex50	TEX50
ENSG00000076321	ENSMUSG00000026705	Klhl20	KLHL20
ENSG00000200674	ENSMUSG00000089366	Gm23824	RN7SKP160
ENSG00000120334	ENSMUSG00000026708	Cenpl	CENPL
ENSG00000117593	ENSMUSG00000026709	Dars2	DARS2
ENSG00000185278	ENSMUSG00000043467	Zbtb37	ZBTB37
ENSG00000117601	ENSMUSG00000026715	Serpinc1	SERPINC1
ENSG00000135870	ENSMUSG00000040423	Rc3h1	RC3H1
ENSG00000152061	ENSMUSG00000026721	Rabgap1l	RABGAP1L
ENSG00000203737	ENSMUSG00000118401	Gpr52	GPR52
ENSG00000116161	ENSMUSG00000014226	Cacybp	CACYBP
ENSG00000120333	ENSMUSG00000058267	Mrps14	MRPS14
ENSG00000120332	ENSMUSG00000026725	Tnn	TNN
ENSG00000235750	ENSMUSG00000090394	4930523C07Rik	KIAA0040
ENSG00000116147	ENSMUSG00000015829	Tnr	TNR
ENSG00000143207	ENSMUSG00000040782	Cop1	COP1
ENSG00000252906	ENSMUSG00000088146	Gm24718	SCARNA3
ENSG00000252906	ENSMUSG00000089536	Scarna3a	SCARNA3
ENSG00000252906	ENSMUSG00000094889	Gm25119	SCARNA3
ENSG00000252906	ENSMUSG00000088158	Scarna3b	SCARNA3
ENSG00000252906	ENSMUSG00000094965	Gm22416	SCARNA3
ENSG00000252906	ENSMUSG00000088816	Gm22387	SCARNA3
ENSG00000116183	ENSMUSG00000073530	Pappa2	PAPPA2
ENSG00000152092	ENSMUSG00000026587	Astn1	ASTN1
ENSG00000202609	ENSMUSG00000070103	Mir488	MIR488
ENSG00000198797	ENSMUSG00000004031	Brinp2	BRINP2
ENSG00000120341	ENSMUSG00000026589	Sec16b	SEC16B
ENSG00000075391	ENSMUSG00000070565	Rasal2	RASAL2
ENSG00000240021	ENSMUSG00000026592	Tex35	TEX35
ENSG00000116191	ENSMUSG00000026594	Ralgps2	RALGPS2
ENSG00000201791	ENSMUSG00000088233	Gm25428	SNORA63
ENSG00000201791	ENSMUSG00000077621	Gm23772	SNORA63
ENSG00000201791	ENSMUSG00000065095	Gm23679	SNORA63
ENSG00000116194	ENSMUSG00000033544	Angptl1	ANGPTL1
ENSG00000116199	ENSMUSG00000033557	Fam20b	FAM20B
ENSG00000186283	ENSMUSG00000060519	Tor3a	TOR3A
ENSG00000143322	ENSMUSG00000026596	Abl2	ABL2
ENSG00000057252	ENSMUSG00000026600	Soat1	SOAT1
ENSG00000162779	ENSMUSG00000026601	Axdnd1	AXDND1
ENSG00000116218	ENSMUSG00000026602	Nphs2	NPHS2
ENSG00000162782	ENSMUSG00000060985	Tdrd5	TDRD5
ENSG00000143340	ENSMUSG00000015484	Fam163a	FAM163A
ENSG00000169905	ENSMUSG00000050565	Tor1aip2	TOR1AIP2
ENSG00000143337	ENSMUSG00000026466	Tor1aip1	TOR1AIP1
ENSG00000135837	ENSMUSG00000033671	Cep350	CEP350
ENSG00000116260	ENSMUSG00000033684	Qsox1	QSOX1
ENSG00000121454	ENSMUSG00000026468	Lhx4	LHX4
ENSG00000230124	ENSMUSG00000033701	Acbd6	ACBD6
ENSG00000143324	ENSMUSG00000026469	Xpr1	XPR1
ENSG00000283575	ENSMUSG00000087875	Gm26104	U6
ENSG00000135835	ENSMUSG00000033722	BC034090	KIAA1614
ENSG00000135823	ENSMUSG00000026470	Stx6	STX6
ENSG00000153029	ENSMUSG00000026471	Mr1	MR1
ENSG00000162783	ENSMUSG00000056708	Ier5	IER5
ENSG00000198216	ENSMUSG00000004110	Cacna1e	CACNA1E
ENSG00000222397	ENSMUSG00000084733	Gm25808	RN7SKP229
ENSG00000179930	ENSMUSG00000066797	Zfp648	ZNF648
ENSG00000135821	ENSMUSG00000026473	Glul	GLUL
ENSG00000203730	ENSMUSG00000047053	Teddm1a	TEDDM1
ENSG00000203730	ENSMUSG00000043282	Teddm1b	TEDDM1
ENSG00000121446	ENSMUSG00000042641	Rgsl1	RGSL1
ENSG00000135828	ENSMUSG00000066800	Rnasel	RNASEL
ENSG00000143333	ENSMUSG00000026475	Rgs16	RGS16
ENSG00000135824	ENSMUSG00000042671	Rgs8	RGS8
ENSG00000135838	ENSMUSG00000042684	Npl	NPL
ENSG00000135829	ENSMUSG00000042699	Dhx9	DHX9
ENSG00000157060	ENSMUSG00000042708	Shcbp1l	SHCBP1L
ENSG00000207472	ENSMUSG00000095305	Gm23790	RNU6-41P
ENSG00000135862	ENSMUSG00000026478	Lamc1	LAMC1
ENSG00000058085	ENSMUSG00000026479	Lamc2	LAMC2
ENSG00000157064	ENSMUSG00000042751	Nmnat2	NMNAT2
ENSG00000116698	ENSMUSG00000042772	Smg7	SMG7
ENSG00000116701	ENSMUSG00000026480	Ncf2	NCF2
ENSG00000162704	ENSMUSG00000008475	Arpc5	ARPC5
ENSG00000143344	ENSMUSG00000026482	Rgl1	RGL1
ENSG00000173627	ENSMUSG00000055547	Apobec4	APOBEC4
ENSG00000198756	ENSMUSG00000032649	Colgalt2	COLGALT2
ENSG00000198860	ENSMUSG00000014980	Tsen15	TSEN15
ENSG00000116667	ENSMUSG00000032666	1700025G04Rik	C1orf21
ENSG00000116406	ENSMUSG00000043019	Edem3	EDEM3
ENSG00000135842	ENSMUSG00000026483	Fam129a	NIBAN1
ENSG00000121481	ENSMUSG00000026484	Rnf2	RNF2
ENSG00000121486	ENSMUSG00000053286	Trmt1l	TRMT1L
ENSG00000116668	ENSMUSG00000052748	Swt1	SWT1
ENSG00000252612	ENSMUSG00000084524	Gm24184	Y_RNA
ENSG00000116679	ENSMUSG00000023150	Ivns1abp	IVNS1ABP
ENSG00000143341	ENSMUSG00000066842	Hmcn1	HMCN1
ENSG00000116690	ENSMUSG00000006014	Prg4	PRG4
ENSG00000047410	ENSMUSG00000006005	Tpr	TPR
ENSG00000157181	ENSMUSG00000006010	Odr4	ODR4
ENSG00000116703	ENSMUSG00000006007	Pdc	PDC
ENSG00000073756	ENSMUSG00000032487	Ptgs2	PTGS2
ENSG00000116711	ENSMUSG00000056220	Pla2g4a	PLA2G4A
ENSG00000162670	ENSMUSG00000035131	Brinp3	BRINP3
ENSG00000150681	ENSMUSG00000026357	Rgs18	RGS18
ENSG00000253148	ENSMUSG00000098509	Rgs21	RGS21
ENSG00000090104	ENSMUSG00000026358	Rgs1	RGS1
ENSG00000127074	ENSMUSG00000051079	Rgs13	RGS13
ENSG00000116741	ENSMUSG00000026360	Rgs2	RGS2
ENSG00000223075	ENSMUSG00000084539	Gm25842	RN7SKP126
ENSG00000223075	ENSMUSG00000088123	Gm25722	RN7SKP126
ENSG00000223075	ENSMUSG00000087983	Gm22225	RN7SKP126
ENSG00000116750	ENSMUSG00000018189	Uchl5	UCHL5
ENSG00000238754	ENSMUSG00000088323	Gm25663	SCARNA18B
ENSG00000116747	ENSMUSG00000018199	Ro60	RO60
ENSG00000134371	ENSMUSG00000026361	Cdc73	CDC73
ENSG00000162630	ENSMUSG00000033849	B3galt2	B3GALT2
ENSG00000162687	ENSMUSG00000052726	Kcnt2	KCNT2
ENSG00000244414	ENSMUSG00000057037	Cfhr1	CFHR1
ENSG00000080910	ENSMUSG00000057037	Cfhr1	CFHR2
ENSG00000143278	ENSMUSG00000026368	F13b	F13B
ENSG00000066279	ENSMUSG00000033952	Aspm	ASPM
ENSG00000177888	ENSMUSG00000033964	Zbtb41	ZBTB41
ENSG00000134376	ENSMUSG00000063681	Crb1	CRB1
ENSG00000213047	ENSMUSG00000056268	Dennd1b	DENND1B
ENSG00000203724	ENSMUSG00000079283	2310009B15Rik	C1orf53
ENSG00000143355	ENSMUSG00000019230	Lhx9	LHX9
ENSG00000151414	ENSMUSG00000026393	Nek7	NEK7
ENSG00000151418	ENSMUSG00000026394	Atp6v1g3	ATP6V1G3
ENSG00000081237	ENSMUSG00000026395	Ptprc	PTPRC
ENSG00000207975	ENSMUSG00000065458	Mir181b-1	MIR181B1
ENSG00000207759	ENSMUSG00000065565	Mir181a-1	MIR181A1
ENSG00000200139	ENSMUSG00000088879	Gm25867	RNU6-778P
ENSG00000116833	ENSMUSG00000026398	Nr5a2	NR5A2
ENSG00000162702	ENSMUSG00000041483	Zfp281	ZNF281
ENSG00000118193	ENSMUSG00000041498	Kif14	KIF14
ENSG00000118197	ENSMUSG00000026404	Ddx59	DDX59
ENSG00000118200	ENSMUSG00000041570	Camsap2	CAMSAP2
ENSG00000170128	ENSMUSG00000052759	Gpr25	GPR25
ENSG00000163362	ENSMUSG00000041605	Inava	INAVA
ENSG00000201032	ENSMUSG00000089370	Gm22140	RNU6-704P
ENSG00000116852	ENSMUSG00000041642	Kif21b	KIF21B
ENSG00000081248	ENSMUSG00000026407	Cacna1s	CACNA1S
ENSG00000232237	ENSMUSG00000097918	Ascl5	ASCL5
ENSG00000116857	ENSMUSG00000026411	Tmem9	TMEM9
ENSG00000163395	ENSMUSG00000051985	Igfn1	IGFN1
ENSG00000081277	ENSMUSG00000026413	Pkp1	PKP1
ENSG00000118194	ENSMUSG00000026414	Tnnt2	TNNT2
ENSG00000159166	ENSMUSG00000041782	Lad1	LAD1
ENSG00000159173	ENSMUSG00000026418	Tnni1	TNNI1
ENSG00000174307	ENSMUSG00000041801	Phlda3	PHLDA3
ENSG00000159176	ENSMUSG00000026421	Csrp1	CSRP1
ENSG00000134369	ENSMUSG00000009418	Nav1	NAV1
ENSG00000198700	ENSMUSG00000041879	Ipo9	IPO9
ENSG00000198892	ENSMUSG00000041889	Shisa4	SHISA4
ENSG00000163431	ENSMUSG00000048096	Lmod1	LMOD1
ENSG00000134375	ENSMUSG00000062580	Timm17a	TIMM17A
ENSG00000176393	ENSMUSG00000041926	Rnpep	RNPEP
ENSG00000163435	ENSMUSG00000003051	Elf3	ELF3
ENSG00000170075	ENSMUSG00000026424	Gpr37l1	GPR37L1
ENSG00000143862	ENSMUSG00000026426	Arl8a	ARL8A
ENSG00000143851	ENSMUSG00000031506	Ptpn7	PTPN7
ENSG00000133067	ENSMUSG00000042793	Lgr6	LGR6
ENSG00000077152	ENSMUSG00000026429	Ube2t	UBE2T
ENSG00000077157	ENSMUSG00000073557	Ppp1r12b	PPP1R12B
ENSG00000143858	ENSMUSG00000026452	Syt2	SYT2
ENSG00000117139	ENSMUSG00000042207	Kdm5b	KDM5B
ENSG00000183155	ENSMUSG00000042229	Rabif	RABIF
ENSG00000117153	ENSMUSG00000026455	Klhl12	KLHL12
ENSG00000159346	ENSMUSG00000026457	Adipor1	ADIPOR1
ENSG00000159348	ENSMUSG00000026456	Cyb5r1	CYB5R1
ENSG00000163444	ENSMUSG00000042305	Tmem183a	TMEM183A
ENSG00000143847	ENSMUSG00000026458	Ppfia4	PPFIA4
ENSG00000122180	ENSMUSG00000026459	Myog	MYOG
ENSG00000163485	ENSMUSG00000042429	Adora1	ADORA1
ENSG00000133055	ENSMUSG00000042451	Mybph	MYBPH
ENSG00000133048	ENSMUSG00000064246	Chil1	CHI3L1
ENSG00000133063	ENSMUSG00000026450	Chit1	CHIT1
ENSG00000159388	ENSMUSG00000020423	Btg2	BTG2
ENSG00000122176	ENSMUSG00000041559	Fmod	FMOD
ENSG00000188783	ENSMUSG00000041577	Prelp	PRELP
ENSG00000188770	ENSMUSG00000010311	Optc	OPTC
ENSG00000058668	ENSMUSG00000026463	Atp2b4	ATP2B4
ENSG00000221643	ENSMUSG00000080364	Gm25777	SNORA77
ENSG00000122188	ENSMUSG00000051998	Lax1	LAX1
ENSG00000058673	ENSMUSG00000116275	Zc3h11a	ZC3H11A
ENSG00000058673	ENSMUSG00000102976	Zc3h11a	ZC3H11A
ENSG00000257315	ENSMUSG00000094410	Gm38394	ZBED6
ENSG00000182004	ENSMUSG00000090553	Snrpe	SNRPE
ENSG00000143842	ENSMUSG00000070643	Sox13	SOX13
ENSG00000143845	ENSMUSG00000070644	Etnk2	ETNK2
ENSG00000143839	ENSMUSG00000070645	Ren1	REN
ENSG00000170498	ENSMUSG00000115958	Gm28040	KISS1
ENSG00000170498	ENSMUSG00000116158	Kiss1	KISS1
ENSG00000174567	ENSMUSG00000098306	Gm28040	GOLT1A
ENSG00000174567	ENSMUSG00000103421	Golt1a	GOLT1A
ENSG00000143850	ENSMUSG00000041757	Plekha6	PLEKHA6
ENSG00000158615	ENSMUSG00000046062	Ppp1r15b	PPP1R15B
ENSG00000133056	ENSMUSG00000026447	Pik3c2b	PIK3C2B
ENSG00000198625	ENSMUSG00000054387	Mdm4	MDM4
ENSG00000170382	ENSMUSG00000026443	Lrrn2	LRRN2
ENSG00000163531	ENSMUSG00000026442	Nfasc	NFASC
ENSG00000184144	ENSMUSG00000053024	Cntn2	CNTN2
ENSG00000174529	ENSMUSG00000048174	Tmem81	TMEM81
ENSG00000117222	ENSMUSG00000026439	Rbbp5	RBBP5
ENSG00000133059	ENSMUSG00000042046	Dstyk	DSTYK
ENSG00000133069	ENSMUSG00000042066	Tmcc2	TMCC2
ENSG00000163545	ENSMUSG00000009772	Nuak2	NUAK2
ENSG00000162873	ENSMUSG00000042115	Klhdc8a	KLHDC8A
ENSG00000186007	ENSMUSG00000079330	Lemd1	LEMD1
ENSG00000281406	ENSMUSG00000118219	Gm29695	BLACAT1
ENSG00000117266	ENSMUSG00000026437	Cdk18	CDK18
ENSG00000174514	ENSMUSG00000059149	Mfsd4a	MFSD4A
ENSG00000206762	ENSMUSG00000088845	Gm26355	RNU6-418P
ENSG00000158711	ENSMUSG00000026436	Elk4	ELK4
ENSG00000158715	ENSMUSG00000026435	Slc45a3	SLC45A3
ENSG00000069275	ENSMUSG00000026434	Nucks1	NUCKS1
ENSG00000201944	ENSMUSG00000088114	Gm24061	SNORA72
ENSG00000117280	ENSMUSG00000026433	Rab29	RAB29
ENSG00000133065	ENSMUSG00000013275	Slc41a1	SLC41A1
ENSG00000162877	ENSMUSG00000042251	Pm20d1	PM20D1
ENSG00000174502	ENSMUSG00000042268	Slc26a9	SLC26A9
ENSG00000276600	ENSMUSG00000052688	Rab7b	RAB7B
ENSG00000196188	ENSMUSG00000004552	Ctse	CTSE
ENSG00000252692	ENSMUSG00000064768	Snord60	AC244035.3
ENSG00000198049	ENSMUSG00000026432	Avpr1b	AVPR1B
ENSG00000196550	ENSMUSG00000055184	Fam72a	FAM72A
ENSG00000266028	ENSMUSG00000026425	Srgap2	SRGAP2
ENSG00000263528	ENSMUSG00000042349	Ikbke	IKBKE
ENSG00000266094	ENSMUSG00000026430	Rassf5	RASSF5
ENSG00000143486	ENSMUSG00000026427	Eif2d	EIF2D
ENSG00000143479	ENSMUSG00000016526	Dyrk3	DYRK3
ENSG00000162889	ENSMUSG00000016528	Mapkapk2	MAPKAPK2
ENSG00000136634	ENSMUSG00000016529	Il10	IL10
ENSG00000142224	ENSMUSG00000016524	Il19	IL19
ENSG00000162891	ENSMUSG00000026416	Il20	IL20
ENSG00000162892	ENSMUSG00000026420	Il24	IL24
ENSG00000162894	ENSMUSG00000042474	Fcmr	FCMR
ENSG00000162896	ENSMUSG00000026417	Pigr	PIGR
ENSG00000162897	ENSMUSG00000026415	Fcamr	FCAMR
ENSG00000182795	ENSMUSG00000042510	AA986860	C1orf116
ENSG00000123836	ENSMUSG00000026409	Pfkfb2	PFKFB2
ENSG00000123836	ENSMUSG00000101904	Gm29427	PFKFB2
ENSG00000180667	ENSMUSG00000046404	Yod1	YOD1
ENSG00000123838	ENSMUSG00000026405	C4bp	C4BPA
ENSG00000196352	ENSMUSG00000026399	Cd55	CD55
ENSG00000196352	ENSMUSG00000026401	Cd55b	CD55
ENSG00000117322	ENSMUSG00000026616	Cr2	CR2
ENSG00000203710	ENSMUSG00000016481	Cr1l	CR1
ENSG00000274059	ENSMUSG00000065068	n-R5s5	RNA5SP534
ENSG00000117335	ENSMUSG00000016493	Cd46	CD46
ENSG00000284214	ENSMUSG00000065548	Mir29c	MIR29C
ENSG00000284203	ENSMUSG00000065412	Mir29b-2	MIR29B2
ENSG00000174059	ENSMUSG00000016494	Cd34	CD34
ENSG00000076356	ENSMUSG00000026640	Plxna2	PLXNA2
ENSG00000284485	ENSMUSG00000065533	Mir205	MIR205
ENSG00000008118	ENSMUSG00000016179	Camk1g	CAMK1G
ENSG00000196878	ENSMUSG00000026639	Lamb3	LAMB3
ENSG00000123689	ENSMUSG00000009633	G0s2	G0S2
ENSG00000117594	ENSMUSG00000016194	Hsd11b1	HSD11B1
ENSG00000009790	ENSMUSG00000037318	Traf3ip3	TRAF3IP3
ENSG00000162757	ENSMUSG00000079144	A130010J15Rik	C1orf74
ENSG00000117595	ENSMUSG00000026638	Irf6	IRF6
ENSG00000117597	ENSMUSG00000016181	Utp25	UTP25
ENSG00000143469	ENSMUSG00000016200	Syt14	SYT14
ENSG00000082497	ENSMUSG00000016262	Sertad4	SERTAD4
ENSG00000054392	ENSMUSG00000037375	Hhat	HHAT
ENSG00000143473	ENSMUSG00000058248	Kcnh1	KCNH1
ENSG00000284299	ENSMUSG00000058248	Kcnh1	AL590132.1
ENSG00000283952	ENSMUSG00000058248	Kcnh1	AC092017.2
ENSG00000117625	ENSMUSG00000037395	Rcor3	RCOR3
ENSG00000082512	ENSMUSG00000026637	Traf5	TRAF5
ENSG00000198570	ENSMUSG00000049353	Rd3	RD3
ENSG00000170385	ENSMUSG00000037434	Slc30a1	SLC30A1
ENSG00000117650	ENSMUSG00000026622	Nek2	NEK2
ENSG00000123684	ENSMUSG00000026623	Lpgat1	LPGAT1
ENSG00000212205	ENSMUSG00000064527	Gm26438	Y_RNA
ENSG00000143493	ENSMUSG00000037461	Ints7	INTS7
ENSG00000143476	ENSMUSG00000037474	Dtl	DTL
ENSG00000252879	ENSMUSG00000088581	Gm22967	RN7SKP98
ENSG00000252879	ENSMUSG00000088326	Gm25667	RN7SKP98
ENSG00000066027	ENSMUSG00000026626	Ppp2r5a	PPP2R5A
ENSG00000201544	ENSMUSG00000065097	Snora16a	SNORA16B
ENSG00000201544	ENSMUSG00000065266	Gm23454	SNORA16B
ENSG00000065600	ENSMUSG00000026627	Pacc1	PACC1
ENSG00000117691	ENSMUSG00000037499	Nenf	NENF
ENSG00000162772	ENSMUSG00000026628	Atf3	ATF3
ENSG00000162771	ENSMUSG00000091017	Fam71a	FAM71A
ENSG00000123685	ENSMUSG00000026630	Batf3	BATF3
ENSG00000117697	ENSMUSG00000062510	Nsl1	NSL1
ENSG00000203705	ENSMUSG00000026632	Tatdn3	TATDN3
ENSG00000185523	ENSMUSG00000057072	Spata45	SPATA45
ENSG00000162769	ENSMUSG00000066595	Flvcr1	FLVCR1
ENSG00000143494	ENSMUSG00000037568	Vash2	VASH2
ENSG00000174606	ENSMUSG00000026634	Angel2	ANGEL2
ENSG00000136643	ENSMUSG00000089872	Rps6kc1	RPS6KC1
ENSG00000117707	ENSMUSG00000010175	Prox1	PROX1
ENSG00000143499	ENSMUSG00000026603	Smyd2	SMYD2
ENSG00000152104	ENSMUSG00000026604	Ptpn14	PTPN14
ENSG00000117724	ENSMUSG00000026605	Cenpf	CENPF
ENSG00000082482	ENSMUSG00000037624	Kcnk2	KCNK2
ENSG00000136636	ENSMUSG00000026608	Kctd3	KCTD3
ENSG00000042781	ENSMUSG00000026609	Ush2a	USH2A
ENSG00000202498	ENSMUSG00000077772	Gm22373	SNORD116
ENSG00000196482	ENSMUSG00000026610	Esrrg	ESRRG
ENSG00000092978	ENSMUSG00000039210	Gpatch2	GPATCH2
ENSG00000162814	ENSMUSG00000026611	Spata17	SPATA17
ENSG00000201493	ENSMUSG00000088692	Gm23838	RNU1-141P
ENSG00000201493	ENSMUSG00000089060	Gm22361	RNU1-141P
ENSG00000067533	ENSMUSG00000001305	Rrp15	RRP15
ENSG00000092969	ENSMUSG00000039239	Tgfb2	TGFB2
ENSG00000143353	ENSMUSG00000039246	Lyplal1	LYPLAL1
ENSG00000215817	ENSMUSG00000116275	Zc3h11a	ZC3H11B
ENSG00000215817	ENSMUSG00000102976	Zc3h11a	ZC3H11B
ENSG00000196660	ENSMUSG00000026614	Slc30a10	SLC30A10
ENSG00000136628	ENSMUSG00000026615	Eprs	EPRS1
ENSG00000162813	ENSMUSG00000026617	Bpnt1	BPNT1
ENSG00000067704	ENSMUSG00000026618	Iars2	IARS2
ENSG00000207624	ENSMUSG00000065581	Mir194-1	MIR194-1
ENSG00000118873	ENSMUSG00000039318	Rab3gap2	RAB3GAP2
ENSG00000222370	ENSMUSG00000077571	Snora36b	SNORA36B
ENSG00000116141	ENSMUSG00000026620	Mark1	MARK1
ENSG00000162817	ENSMUSG00000039349	C130074G19Rik	C1orf115
ENSG00000117791	ENSMUSG00000073481	Mtarc2	MTARC2
ENSG00000186205	ENSMUSG00000026621	Mtarc1	MTARC1
ENSG00000286231	ENSMUSG00000026621	Mtarc1	AL445423.3
ENSG00000136630	ENSMUSG00000039377	Hlx	HLX
ENSG00000143507	ENSMUSG00000039384	Dusp10	DUSP10
ENSG00000143512	ENSMUSG00000053461	Hhipl2	HHIPL2
ENSG00000143498	ENSMUSG00000072258	Taf1a	TAF1A
ENSG00000186063	ENSMUSG00000042901	Aida	AIDA
ENSG00000162819	ENSMUSG00000046836	Brox	BROX
ENSG00000154309	ENSMUSG00000030768	Disp1	DISP1
ENSG00000187554	ENSMUSG00000079164	Tlr5	TLR5
ENSG00000143502	ENSMUSG00000038576	Susd4	SUSD4
ENSG00000178395	ENSMUSG00000043429	Ccdc185	CCDC185
ENSG00000203697	ENSMUSG00000038599	Capn8	CAPN8
ENSG00000162909	ENSMUSG00000026509	Capn2	CAPN2
ENSG00000143514	ENSMUSG00000026510	Trp53bp2	TP53BP2
ENSG00000252484	ENSMUSG00000088818	Gm22389	RN7SKP49
ENSG00000143756	ENSMUSG00000047539	Fbxo28	FBXO28
ENSG00000143753	ENSMUSG00000038768	9130409I23Rik	DEGS1
ENSG00000143753	ENSMUSG00000038633	Degs1	DEGS1
ENSG00000143748	ENSMUSG00000026516	Nvl	NVL
ENSG00000143771	ENSMUSG00000062169	Cnih4	CNIH4
ENSG00000162923	ENSMUSG00000038733	Wdr26	WDR26
ENSG00000143786	ENSMUSG00000026514	Cnih3	CNIH3
ENSG00000143815	ENSMUSG00000004880	Lbr	LBR
ENSG00000154380	ENSMUSG00000022995	Enah	ENAH
ENSG00000223306	ENSMUSG00000084647	Gm24382	RNU6-1304P
ENSG00000143742	ENSMUSG00000026511	Srp9	SRP9
ENSG00000143819	ENSMUSG00000038776	Ephx1	EPHX1
ENSG00000196187	ENSMUSG00000026519	Tmem63a	TMEM63A
ENSG00000243709	ENSMUSG00000066652	Lefty2	LEFTY1
ENSG00000243709	ENSMUSG00000038793	Lefty1	LEFTY1
ENSG00000255835	ENSMUSG00000026520	Pycr2	AL117348.2
ENSG00000143811	ENSMUSG00000026520	Pycr2	PYCR2
ENSG00000143768	ENSMUSG00000066652	Lefty2	LEFTY2
ENSG00000143768	ENSMUSG00000038793	Lefty1	LEFTY2
ENSG00000143751	ENSMUSG00000038806	Sde2	SDE2
ENSG00000163041	ENSMUSG00000060743	H3f3a	H3-3A
ENSG00000182827	ENSMUSG00000026499	Acbd3	ACBD3
ENSG00000185155	ENSMUSG00000026497	Mixl1	MIXL1
